"","address1","lon","lat"
"16944","4128 QUEENS BOULEVARD 11104",-73.9226402,40.7432319
"16945","40 ST NICHOLAS AVENUE 11237",-73.9213548,40.7070652
"16946","349 LEWIS AVENUE 11233",-73.9350262,40.6836614
"16947","3223 37 AVENUE 11101",-73.9299732,40.7543653
"16948","9277 QUEENS BLVD 11374",-73.8660883,40.7317236
"16949","3924 BROADWAY 10032",-73.941091,40.8386366
"16950","1041 PROSPECT AVE 10459",-73.9004692,40.8251648
"16951","1115 ROGERS AVENUE 11226",-73.9514012,40.6426514
"16952","380 BEDFORD PARK BLVD 10458",-73.884261,40.8677517
"16953","907 CHURCH AVE 11218",-73.9704629,40.6467173
"16954","333 E 23RD STREET 10010",-73.9792143,40.7374827
"16955","406 BROOME STREET 10013",-73.9977804,40.7210382
"16956","10910 GUY R BREWER BLVD 11433",-73.7900605,40.6946588
"16957","370 PARK AVENUE 10022",-73.9732838,40.7588047
"16958","542 9 AVENUE 10018",-73.9933326,40.7569206
"16959","590 GATEWAY DR 11239",-73.8698388,40.6543818
"16960","306 EAST    6 STREET 10003",-73.9881294,40.7270908
"16961","777 8TH AVE 10036",-73.9875984,40.7607906
"16962","370 2ND AVE 10010",-73.981469,40.7368146
"16963","2011A WILLIAMSBRIDGE RD 10461",-73.8549748,40.8544635
"16964","9124 59TH AVE 11373",-73.8693471,40.73384
"16965","53 5 AVENUE 11217",-73.9770092,40.6811127
"16966","5 E 19TH ST 10003",-73.9906637,40.7390081
"16967","2501 AVENUE U 11229",-73.9465235,40.6001588
"16968","240 CENTRAL PARK SOUTH 10019",-73.9811142,40.7674524
"16969","2514 BROADWAY 11106",-73.9280038,40.7630044
"16970","2039 BROADWAY 10023",-73.9826815,40.7778562
"16971","146 CHAMBERS STREET 10007",-74.009836,40.7155818
"16972","686 NEREID AVENUE 10470",-73.8549059,40.8984499
"16973","6735 3RD AVE 11220",-74.0252769,40.6368974
"16974","110 BEDFORD AVENUE 11211",-73.9556054,40.720057
"16975","1611 AVENUE M 11230",-73.958768,40.6183915
"16976","1001 RUTLAND ROAD 11212",-73.92658,40.6629054
"16977","416 5 AVENUE 11215",-73.9858621,40.6701725
"16978","1641 MCDONALD AVE 11230",-73.9734928,40.6128827
"16979","6111 5TH AVE 11220",-74.016798,40.638503
"16980","9524 QUEENS BOULEVARD 11374",-73.8639119,40.7302789
"16981","11017 JAMAICA AVENUE 11418",-73.8376631,40.6967629
"16982","81 ALLEN ST 10002",-73.9913563,40.7180209
"16983","14403 JAMAICA AVENUE 11435",-73.8113375,40.7024083
"16984","5416 2 AVENUE 11220",-74.019899,40.646631
"16985","1774 FLATBUSH AVE 11210",-73.9414814,40.6266138
"16986","6907 GRAND AVENUE 11378",-73.8951585,40.7262192
"16987","0 JFK INTERNATIONATION AIRPORT 11430",-73.7781391,40.6413111
"16988","1797 1ST AVE 10128",-73.9459907,40.7818194
"16989","920 2ND AVE 10017",-73.9688656,40.7539991
"16990","1647 BATH AVE 11214",-74.0091973,40.6059384
"16991","10404 DITMARS BOULEVARD 11369",-73.8673029,40.7671266
"16992","9809 37 AVENUE 11368",-73.8687386,40.7522842
"16993","117 WEST   57 STREET 10019",-73.9779504,40.7649161
"16994","171 GRAND STREET 11249",-73.9612238,40.7146564
"16995","258 DEKALB AVE 11205",-73.968634,40.689244
"16996","6014 8TH AVE 11220",-74.010229,40.635231
"16997","5627 VAN DOREN STREET 11368",-73.8531356,40.7402927
"16998","8155 LEFFERTS BLVD 11415",-73.8307007,40.7079022
"16999","42 EAST   58 STREET 10022",-73.9714884,40.7625589
"17000","1 COURT SQUARE 11101",-73.9444708,40.7473237
"17001","1089 SOUTHERN BLVD 10459",-73.8922035,40.8257204
"17002","568 GRAND STREET 11211",-73.9491469,40.7109771
"17003","461 5TH AVE 10017",-73.9813925,40.7522359
"17004","2751 BOSTON ROAD 10469",-73.8612962,40.8667886
"17005","4 LAGUARDIA AIRPORT 11369",-73.8739659,40.7769271
"17006","2402 CONEY ISLAND AVENUE 11223",-73.9614467,40.5984738
"17007","120 RIVERSIDE BOULEVARD 10069",-73.98911,40.7764061
"17008","24304 MERRICK BLVD 11422",-73.7305125,40.6738513
"17009","4704 AVENUE N 11234",-73.9295032,40.6185329
"17010","690 9TH AVE 10036",-73.9898205,40.7617724
"17011","2017 86TH ST 11214",-73.997556,40.6044476
"17012","4350 AMBOY ROAD 10312",-74.1601481,40.5448741
"17013","8251 BROADWAY 11373",-73.8814749,40.7421681
"17014","54 EAST   13 STREET 10003",-73.9917595,40.7341002
"17015","406 3 AVENUE 11215",-73.989847,40.673315
"17016","4009 69TH ST 11377",-73.895966,40.746009
"17017","2323 30TH AVE 11102",-73.9255452,40.7690632
"17018","1620 KINGS HIGHWAY 11229",-73.9567325,40.6092407
"17019","16410 NORTHERN BOULEVARD 11358",-73.8017813,40.7602388
"17020","137 EAST HOUSTON STREET 10002",-73.9901433,40.7231204
"17021","1980 VICTORY BLVD 10314",-74.1299573,40.6122742
"17022","2029 5TH AVE 10035",-73.9417981,40.806538
"17023","2058 BROADWAY 10023",-73.9817253,40.7775486
"17024","14101 32ND AVE 11354",-73.8272948,40.7690663
"17025","1621 SECOND AVENUE 10028",-73.9528363,40.7768334
"17026","60 E 8TH ST 10003",-73.9930526,40.7305539
"17027","10323 MERRICK BLVD 11433",-73.790079,40.701786
"17028","1650 BROADWAY 10019",-73.9846563,40.7611522
"17029","21814 HEMPSTEAD AVENUE 11429",-73.7377068,40.7136184
"17030","100 LAFAYETTE STREET 10013",-74.0014147,40.717803
"17031","10750 QUEENS BOULEVARD 11375",-73.8445743,40.7212315
"17032","1615 BOARDWALK WEST 11224",-73.9829799,40.5727971
"17033","900 MORRIS PARK AVENUE 10462",-73.8589721,40.8465415
"17034","2720 BROADWAY 10025",-73.9677202,40.7997756
"17035","633 GRAND STREET 11211",-73.946834,40.7115607
"17036","21532 HILLSIDE AVENUE 11427",-73.7487894,40.7271425
"17037","808 UNION ST 11215",-73.9757939,40.6743507
"17038","7504 3 AVENUE 11209",-74.0280801,40.6313415
"17039","450 DEAN ST 11217",-73.9762174,40.6817846
"17040","3715 FRANCIS LEWIS BOULEVARD 11361",-73.7855402,40.7628113
"17041","86 CHAMBERS ST 10007",-74.0072617,40.7144168
"17042","319321 323 W. 46TH ST. 10036",-73.988948,40.760337
"17043","2238 FOREST AVENUE 10303",-74.1643236,40.6267146
"17044","88 3RD AVE 10003",-73.9883039,40.7321749
"17045","122 UNION STREET 11231",-74.0025979,40.6841104
"17046","3086 BRIGHTON 2 STREET 11235",-73.9652842,40.5764471
"17047","1490 2 AVENUE 10075",-73.9555177,40.7722793
"17048","3267 RICHMOND AVENUE 10312",-74.1681442,40.5595488
"17049","1636 CONEY ISLAND AVE 11230",-73.9640723,40.6173929
"17050","80 2 AVENUE 10003",-73.9888896,40.7263882
"17051","4345 43 STREET 11104",-73.9212243,40.7438551
"17052","20 PINE ST 10005",-74.0097298,40.7077299
"17053","254 WEST   47 STREET 10036",-73.986785,40.7598779
"17054","6814 ROOSEVELT AVENUE 11377",-73.8968894,40.7461272
"17055","414 AMSTERDAM AVE 10024",-73.9782479,40.78379
"17056","1729 1ST AVE 10128",-73.9479323,40.7792645
"17057","1762 WESTCHESTER AVE 10472",-73.867842,40.8311641
"17058","1792 BROADWAY 10019",-73.9814213,40.7671767
"17059","483 MCDONALD AVE 11218",-73.9790939,40.6423903
"17060","104 MACDOUGAL ST 10012",-74.0007563,40.7293396
"17061","2706 3 AVENUE 10454",-73.9219827,40.8134875
"17062","228 W 72ND ST 10023",-73.9831616,40.778957
"17063","2272 FREDERICK DOUGLASS BLVD 10027",-73.9523305,40.8080077
"17064","2407 ARTHUR AVENUE 10458",-73.8875667,40.8558441
"17065","1530 E. 222ND STREET 10469",-73.8361238,40.8758485
"17066","807 38 AVENUE 11101",-73.9437056,40.7592574
"17067","2331 1 AVENUE 10035",-73.9340328,40.7983371
"17068","391 8TH AVE 10001",-73.9957822,40.7494161
"17069","1894 EASTCHESTER ROAD 10461",-73.843486,40.851401
"17070","1906 AVENUE U 11229",-73.952281,40.5990538
"17071","137 BARNARD AVENUE 10307",-74.2426703,40.5151412
"17072","200 CHURCH ST 10013",-74.0070909,40.716382
"17073","77 PEARL STREET 10004",-74.0104852,40.7040451
"17074","1550 SAINT NICHOLAS AVE 10040",-73.9307534,40.8534096
"17075","615 GRAND ST 11211",-73.9475967,40.7114747
"17076","739 CHURCH AVE 11218",-73.972104,40.64606
"17077","237 5TH AVE 11215",-73.9810069,40.6752132
"17078","1084 BAY STREET 10305",-74.0681269,40.6164572
"17079","180 DYCKMAN ST 10040",-73.9268717,40.8642916
"17080","104 MARCUS GARVEY BLVD 11206",-73.9407235,40.6952581
"17081","174 NEW DORP LANE 10306",-74.115115,40.573011
"17082","1930 RALPH AVENUE 11236",-73.9184163,40.6300395
"17083","3005 MIDDLETOWN ROAD 10461",-73.8301761,40.8441014
"17084","3503 BROADWAY 11106",-73.9218808,40.760513
"17085","119 1ST AVE 10003",-73.9858314,40.7272612
"17086","210 COURT STREET 11201",-73.9939334,40.6869242
"17087","3426 3 AVENUE 10456",-73.906541,40.828674
"17088","1802 CROSSBAY BOULEVARD 11693",-73.820161,40.6001075
"17089","143 LAFAYETTE AVE 10301",-74.0947245,40.6413447
"17090","52 EAST   53 STREET 10022",-73.9737301,40.7597431
"17091","1025 BOARDWALK 11224",-73.9785081,40.5733267
"17092","30 WEST   26 STREET 10010",-73.9904452,40.7442135
"17093","618 ST JOHNS PLACE 11238",-73.9578068,40.6722904
"17094","700 RICHMOND TER 10301",-74.09548,40.6445615
"17095","320 AVENUE X 11223",-73.9712463,40.5902194
"17096","3307 100TH ST 11368",-73.860249,40.739921
"17097","18A W 14TH ST 10011",-73.9949199,40.7362427
"17098","2123 EAST    7 STREET 10003",-73.9881305,40.7279634
"17099","497 GREENE AVE 11216",-73.9510571,40.6885822
"17100","58 E 34TH ST 10016",-73.9821726,40.7472553
"17101","3520 30TH AVE 11103",-73.917654,40.764861
"17102","4217 102 STREET 11368",-73.8627268,40.7473482
"17103","4357 AMBOY ROAD 10312",-74.1606818,40.5452812
"17104","8720 LIBERTY AVE 11417",-73.8506474,40.6796404
"17105","774 DRIGGS AVENUE 11211",-73.9612084,40.7118212
"17106","15705 ROCKAWAY BLVD 11434",-73.7791999,40.6662524
"17107","000 BWAY PLAZA 10036",-74.0142176,40.7045982
"17108","287 FLATBUSH AVE 11217",-73.973522,40.679178
"17109","69 WEST   55 STREET 10019",-73.9774251,40.7629296
"17110","4236 235 STREET 11363",-73.7480594,40.7675936
"17111","145 2 AVENUE 10003",-73.9874386,40.7294075
"17112","PIER 60 23RD STREET AND WEST SIDE HIGHWAY 10011",-74.0100378,40.7487322
"17113","2800 VICTORY BOULEVARD 10314",-74.1573397,40.6080198
"17114","5527 108TH ST 11368",-73.853285,40.74047
"17115","15 EAST   31 STREET 10016",-73.9848129,40.7462835
"17116","4703 WHITE PLAINS RD 10470",-73.850368,40.9037049
"17117","189 HESTER STREET 10013",-73.9976533,40.7182025
"17118","3501 AVENUE S 11234",-73.9321437,40.6094789
"17119","10908 NORTHERN BLVD 11368",-73.8599675,40.7576246
"17120","21417 JAMAICA AVENUE 11428",-73.7432856,40.7167044
"17121","2650A 4TH ST 11102",-73.9333766,40.7750299
"17122","1205 BOARDWALK WEST 11224",-73.9799038,40.5733536
"17123","123 WEST   57 STREET 10019",-73.9783747,40.7651006
"17124","1377 SUTTER AVENUE 11208",-73.8671258,40.6736979
"17125","475 COLUMBUS AVENUE 10024",-73.973347,40.784298
"17126","8655 QUEENS BOULEVARD 11373",-73.8758158,40.73607
"17127","214 WEST   50 STREET 10019",-73.9847988,40.7615016
"17128","836 RIVER AVENUE 10451",-73.9262026,40.8267567
"17129","2004 WILLIAMSBRIDGE ROAD 10461",-73.854308,40.8544735
"17130","101 RALPH AVE 11221",-73.9232192,40.6866537
"17131","9898 QUEENS BLVD 11374",-73.8549731,40.7272066
"17132","4108 JUDGE STREET 11373",-73.8835366,40.7455931
"17133","131 BERRY ST 11249",-73.958976,40.718322
"17134","2122 BARTOW AVENUE 10475",-73.8256124,40.8684692
"17135","9212 4TH AVE 11209",-74.0305504,40.6180971
"17136","211 E 4TH ST 10009",-73.9835618,40.7238915
"17137","15 W 55TH ST 10019",-73.9757063,40.7622211
"17138","781 FRANKLIN AVENUE 11238",-73.9572765,40.6720681
"17139","13035 91ST AVE 11418",-73.8192389,40.6987423
"17140","713 FULTON STREET 11217",-73.9768919,40.6874885
"17141","2900 EAST TREMONT AVENUE 10461",-73.8413936,40.8402053
"17142","712 EAST  233 STREET 10466",-73.8569751,40.8930272
"17143","9812 METROPOLITAN AVENUE 11375",-73.8542491,40.7107863
"17144","118A ELDRIDGE ST 10002",-73.9917302,40.7183389
"17145","246 5TH AVE 10001",-73.9877913,40.7447043
"17146","5419 MYRTLE AVENUE 11385",-73.9103089,40.6998551
"17147","85 WATER STREET 11201",-73.991205,40.7034082
"17148","8112 ROOSEVELT AVENUE 11372",-73.8843362,40.7473917
"17149","398 W 145TH ST 10031",-73.9451446,40.8240196
"17150","3015 STILLWELL AVE 11224",-73.980858,40.575015
"17151","856 ATLANTIC AVE 11238",-73.966606,40.681246
"17152","105 CANAL ST 10002",-73.9940649,40.7156747
"17153","1564 1 AVENUE 10028",-73.9513267,40.7737462
"17154","303 SOUTH END AVENUE 10280",-74.0166532,40.710408
"17155","4162 VICTORY BLVD 10314",-74.191901,40.590712
"17156","1348 FOREST AVE 10302",-74.1344111,40.6257635
"17157","122 MACDOUGAL STREET 10012",-74.0003129,40.7298583
"17158","10119 QUEENS BOULEVARD 11375",-73.8515711,40.7264878
"17159","3524 3RD AVE 10456",-73.9053609,40.8312268
"17160","2880 BRUCKNER BOULEVARD 10465",-73.8285919,40.8325249
"17161","302 EAST 45 STREET 10017",-73.9705296,40.7513957
"17162","20 7 AVENUE SOUTH 10014",-74.0050466,40.7301116
"17163","2072 STEINWAY STREET 11105",-73.9036653,40.7751816
"17164","1517 EAST   32 STREET 10016",-73.9814397,40.7454534
"17165","6917 5 AVENUE 11209",-74.0209674,40.6328872
"17166","132 W 27TH ST 10001",-73.9926305,40.7459181
"17167","1263 NOSTRAND AVE 11226",-73.949949,40.6561707
"17168","5850 FRANCIS LEWIS BOULEVARD 11364",-73.7766153,40.7450184
"17169","54 JAY STREET 11201",-73.9868321,40.7032742
"17170","10809 53 AVENUE 11368",-112.172863,33.584564
"17171","1817 VICTORY BOULEVARD 10314",-74.1239696,40.6132431
"17172","512 E 180TH ST 10457",-73.8944516,40.8507611
"17173","1924 CROSS BRONX EXPRESSWAY 10472",-73.8595275,40.832525
"17174","12009 LIBERTY AVE 11419",-73.8228631,40.6869487
"17175","118 W 72ND ST 10023",-73.9796395,40.7774525
"17176","15850 CROSS BAY BOULEVARD 11414",-73.8403049,40.6594103
"17177","381 PARK AVENUE SOUTH 10016",-73.9842177,40.7423612
"17178","2550 FRANCIS LEWIS BLVD 11358",-73.7967417,40.7733259
"17179","8948 FRANCIS LEWIS BOULEVARD 11427",-73.7577288,40.7182966
"17180","3511 PRINCE STREET 11354",-73.8329249,40.7636089
"17181","4220 BELL BLVD 11361",-73.7705527,40.7621199
"17182","2718 PITKIN AVE 11208",-73.8717044,40.6751989
"17183","208 VARICK STREET 10014",-74.0050378,40.7288081
"17184","9 EAST 90TH STREET 10128",-73.9576926,40.7838404
"17185","8016 COOPER AVE 11385",-73.8694469,40.7092514
"17186","94 READE STREET 10013",-74.0078456,40.7157551
"17187","1855 NOSTRAND AVE 11226",-73.9482409,40.6405372
"17188","4819 SKILLMAN AVE 11104",-73.915451,40.7464014
"17189","245 EAST HOUSTON STREET 10002",-73.9855107,40.7217011
"17190","3935 47TH AVE 11104",-73.925166,40.742101
"17191","8620 37TH AVE 11372",-73.8798074,40.7500644
"17192","262 4TH AVE 11215",-73.9841112,40.6763519
"17193","13217 LIBERTY AVENUE 11419",-73.813673,40.691014
"17194","201 WEST   95 STREET 10025",-73.9710681,40.7936043
"17195","10111 QUEENS BOULEVARD 11375",-73.851636,40.7267018
"17196","330 E 61ST ST 10065",-73.9619861,40.7610403
"17197","601 BRIGHTON BEACH AVE 11235",-73.961479,40.5778981
"17198","1442 1 AVENUE 10021",-73.9544057,40.7695487
"17199","8269 BROADWAY 11373",-73.8806763,40.741881
"17200","4919 30 AVENUE 11377",-73.906924,40.7604781
"17201","2918 HOYT S AVENUE 11102",-73.9183061,40.7705291
"17202","230 PARK AVENUE 10017",-73.9761826,40.7543721
"17203","0 W 41ST ST 10019",-73.9813178,40.7527941
"17204","9459 CORONA AVENUE 11373",-73.86788,40.742343
"17205","5401 99 STREET 11368",-73.8603938,40.7396722
"17206","426 7TH AVE 11215",-73.9844018,40.6638495
"17207","5323 ROOSEVELT AVENUE 11377",-73.910693,40.744894
"17208","347 EAST   14 STREET 10003",-73.9829485,40.7317463
"17209","2512 BROADWAY 11106",-73.9282084,40.7630777
"17210","1593 1 AVENUE 10028",-73.9510928,40.7749003
"17211","235 EAST   84 STREET 10028",-73.953448,40.777126
"17212","1097 LIBERTY AVENUE 11208",-73.8688197,40.6786272
"17213","312 KNICKERBOCKER AVENUE 11237",-73.9234026,40.7014176
"17214","121 WEST   10 STREET 10011",-73.9996562,40.7348896
"17215","430 NEW DORP LANE 10306",-74.1090882,40.5689784
"17216","873 FLATBUSH AVENUE 11226",-73.958609,40.6508157
"17217","540 LAGUARDIA PL 10012",-73.9986052,40.7288985
"17218","7206 NEW UTRECHT AVE 11228",-73.9995541,40.6181216
"17219","1388 HYLAN BOULEVARD 10305",-74.0860905,40.5946613
"17220","7603 37TH AVE 11372",-73.8897252,40.749313
"17221","25310 HILLSIDE AVENUE 11426",-73.7140959,40.7357386
"17222","142 W 72ND ST 10023",-73.9804777,40.7778272
"17223","511 AMSTERDAM AVE 10024",-73.9754047,40.7866279
"17224","10110 FOSTER AVE 11236",-73.9020911,40.6492767
"17225","1792 UTICA AVENUE 11234",-73.9281059,40.6286912
"17226","1204A FLATBUSH AVE 11226",-73.9563688,40.6408926
"17227","127 WEST   26 STREET 10001",-73.9925113,40.7454904
"17228","510 WEST  123 STREET 10027",-73.958564,40.8113727
"17229","746 9TH AVE 10019",-73.9885023,40.7635914
"17230","1405 SAINT NICHOLAS AVE 10033",-73.9342349,40.8489472
"17231","9050 FT HAMILTON PARKWAY 11209",-74.027369,40.6173623
"17232","217 GRAND STREET 11211",-73.9598728,40.7141685
"17233","7602 13 AVENUE 11228",-74.0083991,40.619762
"17234","7146 MAIN STREET 11367",-73.8221549,40.7267628
"17235","229 KENT AVENUE 11249",-73.9653177,40.7167261
"17236","7811 FLATLANDS AVE 11236",-73.9146378,40.6349467
"17237","339 5 AVENUE 10016",-73.9846528,40.7477804
"17238","1434 RICHMOND ROAD 10304",-74.0987794,40.594218
"17239","507A EAST 163 STREET 10451",-73.9092678,40.8246851
"17240","53 EAST   83 STREET 10028",-73.9592746,40.7784925
"17241","4312 BROADWAY 10033",-73.9346522,40.8518554
"17242","4108 FARRAGUT RD 11210",-73.9369826,40.6366598
"17243","1443 MYRTLE AVE 11237",-73.9180681,40.6989969
"17244","3939 BROADWAY 10032",-73.9415434,40.8391424
"17245","535 AMSTERDAM AVENUE 10024",-73.9749819,40.7873588
"17246","2333 HYLAN BLVD 10306",-74.10647,40.574312
"17247","402 WEST   43 STREET 10036",-73.9927457,40.7592097
"17248","229 COLUMBUS AVENUE 10023",-73.979175,40.776306
"17249","522 W 207TH ST 10034",-73.9199182,40.8651033
"17250","56 7 AVENUE 10011",-74.0001883,40.7383523
"17251","2380 HYLAN BOULEVARD 10306",-74.1067456,40.5726741
"17252","44 LITTLE WEST   12 STREET 10014",-74.0083876,40.7402558
"17253","179 7TH AVE 11215",-73.9775321,40.6713292
"17254","6002 WOODSIDE AVENUE 11377",-73.9043426,40.7449326
"17255","395 WEST STREET 10014",-74.0099623,40.7330432
"17256","383 MADISON AVENUE 10179",-73.977089,40.755585
"17257","19818 LINDEN BLVD 11412",-73.7534753,40.6938713
"17258","1364 STERLING PL 11213",-73.9333608,40.6714863
"17259","274 4 AVENUE 11215",-73.9844807,40.6759631
"17260","22 CHATHAM SQ 10038",-73.9979266,40.7132201
"17261","573 LAFAYETTE AVE 11205",-73.9516833,40.6900099
"17262","661 NOSTRAND AVE 11216",-73.949928,40.67457
"17263","8623 5TH AVE 11209",-74.0264367,40.6208268
"17264","701 WEST  180 STREET 10033",-73.9367005,40.8497744
"17265","17915 HILLSIDE AVENUE 11432",-73.7840034,40.7128207
"17266","701 MELROSE AVE 10455",-73.9161737,40.8200475
"17267","21417 41 AVENUE 11361",-73.7702637,40.7637931
"17268","572 MIDLAND AVE 10306",-74.0933551,40.5722249
"17269","401 BLEECKER STREET 10014",-74.0049673,40.7358805
"17270","234 KINGS HIGHWAY 11223",-73.9821918,40.6051737
"17271","1444 FULTON ST 11216",-73.9430582,40.6798881
"17272","921 EAST TREMONT AVENUE 10460",-73.8834813,40.8420537
"17273","68B FORSYTH STREET 10002",-73.9932774,40.7169834
"17274","33 E 60TH ST 10022",-73.9702803,40.7641425
"17275","281 VAN BRUNT ST 11231",-74.010559,40.67899
"17276","2509 FLATBUSH AVENUE 11234",-73.921061,40.6086947
"17277","2508 37TH AVE 11101",-73.934444,40.7566243
"17278","24 W. 45TH ST 10036",-73.9808128,40.7557955
"17279","1421 SAINT JOHNS PL 11213",-73.9313215,40.6705981
"17280","218 PARKSIDE AVE 11226",-73.9605176,40.655233
"17281","287 VAN BRUNT STREET 11231",-74.010713,40.6788979
"17282","135 WEST BROADWAY 10013",-74.0079901,40.7166983
"17283","2 COENTIES SLIP 10004",-74.0103989,40.7036564
"17284","620 MANIDA STREET 10474",-73.8875732,40.8122295
"17285","85 ELDRIDGE STREET 10002",-73.9926239,40.717275
"17286","4417 DOUGLASTON PARKWAY 11363",-73.7448483,40.7661082
"17287","4425 KISSENA BOULEVARD 11355",-73.8218811,40.753463
"17288","16 COURT ST 11241",-73.9908511,40.6936024
"17289","106 LIBERTY ST 10006",-74.0119117,40.7096373
"17290","3601 VERNON BOULEVARD 11106",-73.9422863,40.7617575
"17291","95 MACDOUGAL ST 10012",-74.0011232,40.7295261
"17292","925 ALLERTON AVENUE 10469",-73.8602861,40.8657387
"17293","233 WEST   49 STREET 10019",-73.9854822,40.7614545
"17294","2647 JEROME AVE 10468",-73.8981157,40.8671555
"17295","1515 YORK AVENUE 10028",-73.9500115,40.7724388
"17296","10224 JAMAICA AVE 11418",-73.8444624,40.694974
"17297","4555 VAN DAM ST 11101",-73.9336566,40.7430902
"17298","300 E 86TH ST 10028",-73.9515981,40.777624
"17299","13840 86 AVENUE 11435",-73.8170817,40.707659
"17300","3233 AMPERE AVE 10465",-73.8195235,40.8463458
"17301","115 MULBERRY STREET 10013",-73.9984226,40.7176893
"17302","167 NORTH    7 STREET 11211",-73.9573268,40.7177294
"17303","3206 43RD ST 11103",-73.9168794,40.7577266
"17304","526 7 AVENUE 10018",-73.9888462,40.7537767
"17305","648 MANHATTAN AVE 11222",-73.9509146,40.7243577
"17306","1307 AVE Z 11235",-73.955916,40.5880205
"17307","240 PAGE AVE 10307",-74.2357598,40.5178016
